CPI序号,波位号,时间戳(ms),帧间隔(ms),目标数,有效点迹数,宽脉冲数,窄脉冲数,最小距离(m),最大距离(m),最小速度(m/s),最大速度(m/s),正高度点数,负高度点数(地杂波)
3767,7,1515764,164,12,12,6,6,859.9,10718.7,-42.59,47.51,1,11
3768,8,1515928,164,13,13,6,7,601.6,10816.4,-1.64,48.33,1,12
3769,9,1516092,164,2,2,2,0,4266.4,5805.3,2.46,3.82,1,1
3770,10,1516256,164,5,5,3,2,1273.5,4603.8,-61.76,6.83,4,1
3771,11,1516420,164,4,4,2,2,448.3,4937.0,-7.37,3.28,2,2
3772,12,1516584,164,1,1,1,0,3929.2,3929.2,0.82,0.82,1,0
3773,13,1516748,164,2,2,1,1,2323.8,5393.8,4.37,11.09,2,0
3774,14,1516912,164,4,4,4,0,5131.2,5417.7,8.74,13.38,4,0
3775,15,1517076,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3776,16,1517240,164,1,1,1,0,4846.1,4846.1,-2.73,-2.73,1,0
3777,0,1517404,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3778,1,1517568,164,2,2,0,2,934.8,1893.9,0.82,11.74,1,1
3779,2,1517732,164,1,1,0,1,933.0,933.0,12.01,12.01,1,0
3780,3,1517896,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3781,4,1518060,164,19,19,17,2,1336.2,11439.0,-65.80,58.98,6,13
3782,5,1518224,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3783,6,1518388,164,1,1,1,0,4867.5,4867.5,6.01,6.01,1,0
3784,7,1518552,164,11,11,5,6,694.7,10718.7,-9.83,64.16,1,10
3785,8,1518716,164,15,15,5,10,552.8,10767.0,-64.98,49.42,1,14
3786,9,1518880,164,1,1,1,0,3740.0,3740.0,-61.76,-61.76,1,0
3787,10,1519044,164,3,3,2,1,1269.2,4577.3,-63.34,7.37,2,1
3788,11,1519208,164,4,4,1,3,454.6,4958.1,-5.46,8.19,2,2
3789,12,1519372,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3790,13,1519536,164,3,3,3,0,5106.9,12524.9,-52.15,11.09,3,0
3791,14,1519700,164,1,1,0,1,1650.8,1650.8,-1.09,-1.09,0,1
3792,15,1519864,164,1,1,0,1,2232.9,2232.9,-1.37,-1.37,0,1
3793,16,1520028,164,1,1,1,0,4746.1,4746.1,-9.56,-9.56,1,0
3794,0,1520192,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3795,1,1520356,164,3,3,1,2,902.8,2346.3,4.10,11.74,3,0
3796,2,1520520,164,3,3,0,3,903.2,1870.0,0.82,11.74,2,1
3797,3,1520684,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3798,4,1520848,164,15,15,11,4,1314.8,11439.5,-28.94,28.12,5,10
3799,5,1521012,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3800,6,1521176,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3801,7,1521340,164,13,13,9,4,1728.4,10817.9,-37.41,57.06,1,12
3802,8,1521504,164,15,15,5,10,617.6,10769.9,-57.06,25.67,1,14
3803,9,1521668,164,2,2,2,0,3334.1,6445.4,-63.34,-1.09,2,0
3804,10,1521832,164,4,4,2,2,788.7,4554.1,-63.34,5.73,2,2
3805,11,1521996,164,7,7,3,4,447.4,5013.4,-66.89,8.19,3,4
3806,12,1522160,164,1,1,0,1,865.0,865.0,11.52,11.52,1,0
3807,13,1522324,164,1,1,1,0,6478.5,6478.5,9.50,9.50,1,0
3808,14,1522488,164,3,3,3,0,2538.5,6518.2,-2.18,11.09,3,0
3809,15,1522652,164,2,2,0,2,573.6,2248.9,-1.37,2.18,0,2
3810,16,1522816,164,1,1,1,0,4889.1,4889.1,-2.46,-2.46,1,0
3811,0,1522980,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3812,1,1523144,164,2,2,0,2,863.0,864.5,11.74,12.01,2,0
3813,2,1523308,164,2,2,0,2,863.4,863.9,12.01,12.01,2,0
3814,3,1523472,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3815,4,1523636,164,18,18,14,4,1333.4,11439.4,-55.97,66.89,7,11
3816,5,1523800,164,1,1,1,0,4962.8,4962.8,1.37,1.37,1,0
3817,6,1523964,164,1,1,0,1,2228.8,2228.8,12.83,12.83,1,0
3818,7,1524128,164,14,14,6,8,692.5,9498.8,-4.64,60.07,1,13
3819,8,1524292,164,12,12,6,6,498.9,10820.7,-67.99,54.88,1,11
3820,9,1524456,164,4,4,1,3,807.9,2946.3,-64.93,1.37,1,3
3821,10,1524620,164,3,3,2,1,936.2,3378.5,-64.93,1.64,3,0
3822,11,1524784,164,5,5,1,4,434.4,4960.9,-3.55,1.37,2,3
3823,12,1524948,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3824,13,1525112,164,1,1,0,1,811.1,811.1,-11.52,-11.52,1,0
3825,14,1525276,164,3,3,2,1,2152.8,5103.7,-1.91,4.64,2,1
3826,15,1525440,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3827,16,1525604,164,1,1,1,0,4676.3,4676.3,-2.18,-2.18,1,0
3828,0,1525768,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3829,1,1525932,164,2,2,0,2,834.7,835.7,11.74,12.01,2,0
3830,2,1526096,164,2,2,0,2,834.1,834.8,12.01,12.01,2,0
3831,3,1526260,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3832,4,1526424,164,15,15,11,4,451.6,11439.4,-50.24,12.83,7,8
3833,5,1526588,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3834,6,1526752,164,1,1,1,0,4816.7,4816.7,3.28,3.28,1,0
3835,7,1526916,164,9,9,8,1,842.7,11273.8,-0.82,32.76,2,7
3836,8,1527080,164,16,16,6,10,617.7,10768.9,-68.53,59.80,1,15
3837,9,1527244,164,4,4,1,3,1345.9,2562.5,-66.51,2.18,2,2
3838,10,1527408,164,1,1,1,0,2539.4,2539.4,-66.51,-66.51,1,0
3839,11,1527572,164,6,6,1,5,450.1,4959.4,-2.73,4.37,3,3
3840,12,1527736,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3841,13,1527900,164,1,1,1,0,7559.1,7559.1,9.50,9.50,1,0
3842,14,1528064,164,3,3,3,0,2537.6,7597.1,-5.19,9.50,3,0
3843,15,1528228,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3844,16,1528392,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3845,0,1528556,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3846,1,1528720,164,3,3,0,3,795.2,1895.8,-0.82,12.01,2,1
3847,2,1528884,164,5,5,0,5,794.3,1484.0,-1.37,12.01,2,3
3848,3,1529048,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3849,4,1529212,164,10,10,7,3,1290.2,11439.5,-66.08,64.16,4,6
3850,5,1529376,164,1,1,1,0,4771.9,4771.9,3.82,3.82,1,0
3851,6,1529540,164,1,1,1,0,4865.0,4865.0,-1.09,-1.09,1,0
3852,7,1529704,164,15,15,9,6,1432.2,10717.5,-68.81,58.98,2,13
3853,8,1529868,164,11,11,4,7,615.0,10769.7,-65.26,22.39,3,8
3854,9,1530032,164,4,4,2,2,2108.8,5801.2,-66.51,135.74,3,1
3855,10,1530196,164,2,2,2,0,2154.2,5780.9,-68.10,135.74,2,0
3856,11,1530360,164,3,3,0,3,385.2,1558.7,-3.00,3.82,1,2
3857,12,1530524,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3858,13,1530688,164,1,1,1,0,6495.6,6495.6,-48.87,-48.87,1,0
3859,14,1530852,164,5,5,3,2,1719.5,8227.1,-15.56,40.41,3,2
3860,15,1531016,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3861,16,1531180,164,1,1,1,0,3282.3,3282.3,-1.09,-1.09,0,1
3862,0,1531344,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3863,1,1531508,164,2,2,0,2,766.5,767.0,12.01,12.01,2,0
3864,2,1531672,164,4,4,0,4,765.3,1510.7,-0.82,12.01,2,2
3865,3,1531836,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3866,4,1532000,164,15,15,13,2,1337.0,11439.6,-66.35,44.78,5,10
3867,5,1532164,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3868,6,1532328,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3869,7,1532492,164,11,11,6,5,645.4,10717.3,-16.66,35.49,0,11
3870,8,1532656,164,9,9,4,5,617.3,6928.8,-51.33,34.95,2,7
3871,9,1532820,164,6,6,2,4,1030.3,5415.2,-68.10,22.62,2,4
3872,10,1532984,164,5,5,3,2,495.9,5273.6,-68.10,47.24,4,1
3873,11,1533148,164,1,1,1,0,4890.9,4890.9,0.82,0.82,1,0
3874,12,1533312,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3875,13,1533476,164,2,2,1,1,1316.3,8658.0,0.82,9.50,1,1
3876,14,1533640,164,3,3,2,1,1718.8,8676.3,-4.64,9.50,2,1
3877,15,1533804,164,2,2,1,1,1314.6,5318.9,-3.17,47.51,2,0
3878,16,1533968,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3879,0,1534132,164,1,1,1,0,4400.7,4400.7,172.76,172.76,1,0
3880,1,1534296,164,2,2,0,2,736.8,738.7,12.01,12.01,2,0
3881,2,1534460,164,2,2,0,2,736.0,736.4,12.01,12.01,2,0
3882,3,1534624,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3883,4,1534788,164,13,13,8,5,453.0,11439.4,-20.48,23.75,5,8
3884,5,1534952,164,1,1,1,0,4769.3,4769.3,3.82,3.82,1,0
3885,6,1535116,164,1,1,0,1,2061.9,2061.9,34.95,34.95,1,0
3886,7,1535280,164,15,15,7,8,550.3,11463.3,-67.17,5.19,1,14
3887,8,1535444,164,14,14,6,8,620.1,10772.7,-1.64,31.13,2,12
3888,9,1535608,164,6,6,2,4,963.6,5035.6,-69.68,20.59,3,3
3889,10,1535772,164,2,2,1,1,1383.5,5297.3,-7.65,-1.37,2,0
3890,11,1535936,164,2,2,0,2,2020.0,2153.4,-10.65,-2.73,1,1
3891,12,1536100,164,1,1,0,1,1057.2,1057.2,-1.09,-1.09,0,1
3892,13,1536264,164,1,1,1,0,5226.6,5226.6,-1.64,-1.64,1,0
3893,14,1536428,164,3,3,2,1,1770.7,5200.0,-5.19,4.91,2,1
3894,15,1536592,164,1,1,0,1,1336.1,1336.1,-4.75,-4.75,1,0
3895,16,1536756,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3896,0,1536920,164,1,1,1,0,8749.8,8749.8,-4.91,-4.91,1,0
3897,1,1537084,164,3,3,1,2,696.9,2275.2,4.10,11.74,3,0
3898,2,1537248,164,2,2,0,2,695.8,696.2,11.74,11.74,2,0
3899,3,1537412,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3900,4,1537576,164,9,9,7,2,1339.3,11439.4,-14.74,1.64,1,8
3901,5,1537740,164,1,1,1,0,4912.8,4912.8,2.18,2.18,1,0
3902,6,1537904,164,2,2,2,0,6089.3,11465.6,-10.10,3.28,1,1
3903,7,1538068,164,9,9,5,4,643.9,10718.0,-1.09,15.56,1,8
3904,8,1538232,164,22,22,10,12,549.7,10768.3,-69.68,131.21,7,15
3905,9,1538396,164,3,3,2,1,1055.8,5128.0,-69.68,131.21,3,0
3906,10,1538560,164,1,1,1,0,5301.0,5301.0,8.19,8.19,1,0
3907,11,1538724,164,1,1,0,1,359.6,359.6,-3.82,-3.82,0,1
3908,12,1538888,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3909,13,1539052,164,1,1,1,0,3065.5,3065.5,3.55,3.55,1,0
3910,14,1539216,164,5,5,3,2,1150.4,8729.1,-7.65,53.52,4,1
3911,15,1539380,164,1,1,0,1,1338.9,1338.9,-3.17,-3.17,1,0
3912,16,1539544,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3913,0,1539708,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3914,1,1539872,164,2,2,0,2,667.6,668.2,11.74,11.74,2,0
3915,2,1540036,164,2,2,0,2,666.9,667.5,11.74,11.74,2,0
3916,3,1540200,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3917,4,1540364,164,16,16,13,3,1318.6,11439.7,-61.16,66.62,8,8
3918,5,1540528,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3919,6,1540692,164,1,1,1,0,6115.0,6115.0,-10.38,-10.38,1,0
3920,7,1540856,164,15,15,6,9,357.1,10718.1,-53.79,67.44,2,13
3921,8,1541020,164,17,17,8,9,601.1,10866.3,-68.53,131.21,3,14
3922,9,1541184,164,3,3,3,0,4265.6,4531.7,-4.64,36.20,2,1
3923,10,1541348,164,2,2,2,0,3763.3,5202.8,-10.38,-6.83,2,0
3924,11,1541512,164,2,2,2,0,2704.6,4815.9,1.09,2.18,1,1
3925,12,1541676,164,1,1,1,0,3931.0,3931.0,1.09,1.09,1,0
3926,13,1541840,164,2,2,1,1,1560.8,2683.2,-1.09,1.37,1,1
3927,14,1542004,164,5,5,4,1,1171.8,5179.0,-6.55,3.55,4,1
3928,15,1542168,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3929,16,1542332,164,2,2,2,0,3162.4,3162.7,1.09,1.37,1,1
3930,0,1542496,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3931,1,1542660,164,3,3,1,2,639.8,2250.0,4.64,11.74,3,0
3932,2,1542824,164,2,2,0,2,626.7,627.0,11.74,11.74,2,0
3933,3,1542988,164,1,1,1,0,8997.5,8997.5,8.19,8.19,0,1
3934,4,1543152,164,18,18,16,2,1321.8,11439.3,-61.43,40.14,4,14
3935,5,1543316,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3936,6,1543480,164,1,1,1,0,11464.2,11464.2,-6.01,-6.01,0,1
3937,7,1543644,164,10,10,9,1,1749.4,10718.1,-61.43,19.93,5,5
3938,8,1543808,164,18,18,8,10,601.9,10816.1,-55.97,131.21,5,13
3939,9,1543972,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3940,10,1544136,164,3,3,0,3,501.0,1361.6,-3.00,1.64,1,2
3941,11,1544300,164,6,6,3,3,356.2,4963.5,-4.10,7.92,2,4
3942,12,1544464,164,1,1,1,0,5221.5,5221.5,-0.82,-0.82,1,0
3943,13,1544628,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3944,14,1544792,164,3,3,2,1,1839.2,5197.9,-9.56,-4.91,2,1
3945,15,1544956,164,1,1,1,0,6882.8,6882.8,11.74,11.74,1,0
3946,16,1545120,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3947,0,1545284,164,2,2,2,0,9356.9,9357.7,-7.92,-7.92,2,0
3948,1,1545448,164,2,2,0,2,598.7,599.0,11.74,11.74,2,0
3949,2,1545612,164,3,3,1,2,597.0,2754.5,2.18,11.74,3,0
3950,3,1545776,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3951,4,1545940,164,10,10,7,3,1292.8,11439.1,-1.64,1.91,3,7
3952,5,1546104,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3953,6,1546268,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3954,7,1546432,164,17,17,9,8,957.3,11442.0,-61.43,49.15,2,15
3955,8,1546596,164,18,18,9,9,618.2,11032.7,-60.61,69.08,4,14
3956,9,1546760,164,1,1,1,0,4554.9,4554.9,-3.28,-3.28,1,0
3957,10,1546924,164,3,3,2,1,1073.5,5942.2,-4.10,9.01,1,2
3958,11,1547088,164,3,3,0,3,379.9,1537.3,-2.46,7.92,1,2
3959,12,1547252,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3960,13,1547416,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3961,14,1547580,164,4,4,3,1,908.8,5245.8,-13.65,1.37,4,0
3962,15,1547744,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3963,16,1547908,164,3,3,1,2,213.4,2754.8,-0.55,3.55,1,2
3964,0,1548072,164,1,1,1,0,9379.8,9379.8,-8.74,-8.74,1,0
3965,1,1548236,164,2,2,0,2,568.5,1894.1,0.82,12.01,1,1
3966,2,1548400,164,1,1,0,1,567.9,567.9,12.01,12.01,1,0
3967,3,1548564,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3968,4,1548728,164,16,16,12,4,449.8,11439.2,-57.34,12.29,6,10
3969,5,1548892,164,1,1,0,1,1293.5,1293.5,49.69,49.69,0,1
3970,6,1549056,164,2,2,1,1,1267.9,11464.1,-0.82,3.28,1,1
3971,7,1549220,164,11,11,8,3,550.7,10744.8,-45.05,3.55,2,9
3972,8,1549384,164,18,18,9,9,602.0,10814.6,-44.23,126.69,5,13
3973,9,1549548,164,2,2,2,0,4265.4,5826.1,-7.65,-1.37,1,1
3974,10,1549712,164,4,4,2,2,1077.7,5270.1,-2.73,6.83,1,3
3975,11,1549876,164,1,1,0,1,355.5,355.5,2.18,2.18,0,1
3976,12,1550040,164,2,2,1,1,2129.8,3041.1,-9.56,-6.01,1,1
3977,13,1550204,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3978,14,1550368,164,2,2,2,0,5080.6,5248.7,1.91,3.55,2,0
3979,15,1550532,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3980,16,1550696,164,1,1,0,1,1129.0,1129.0,-10.65,-10.65,1,0
3981,0,1550860,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3982,1,1551024,164,1,1,0,1,528.5,528.5,11.74,11.74,1,0
3983,2,1551188,164,1,1,0,1,527.9,527.9,11.74,11.74,1,0
3984,3,1551352,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3985,4,1551516,164,11,11,8,3,1292.8,11439.2,-58.43,6.55,6,5
3986,5,1551680,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3987,6,1551844,164,4,4,3,1,1437.3,11465.2,-28.67,4.37,3,1
3988,7,1552008,164,18,18,11,7,736.9,11467.1,-48.60,126.69,1,17
3989,8,1552172,164,17,17,6,11,499.2,10817.5,-57.06,122.17,3,14
3990,9,1552336,164,2,2,1,1,1108.6,5848.1,-12.29,-9.28,1,1
3991,10,1552500,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3992,11,1552664,164,2,2,1,1,1775.0,4915.0,-3.55,-1.37,1,1
3993,12,1552828,164,1,1,0,1,866.1,866.1,0.82,0.82,0,1
3994,13,1552992,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3995,14,1553156,164,1,1,1,0,5228.1,5228.1,3.82,3.82,1,0
3996,15,1553320,164,2,2,2,0,4549.7,5227.2,3.00,22.66,2,0
3997,16,1553484,164,2,2,0,2,1171.6,1694.6,-11.19,1.37,1,1
3998,0,1553648,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
3999,1,1553812,164,2,2,0,2,501.0,501.6,11.09,11.74,2,0
4000,2,1553976,164,1,1,0,1,499.5,499.5,11.74,11.74,1,0
4001,3,1554140,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4002,4,1554304,164,16,16,12,4,455.2,11439.3,-54.33,52.97,6,10
4003,5,1554468,164,1,1,0,1,2302.3,2302.3,60.34,60.34,1,0
4004,6,1554632,164,2,2,2,0,6228.4,6759.8,-4.10,7.37,2,0
4005,7,1554796,164,16,16,9,7,955.5,10719.4,-40.96,122.17,4,12
4006,8,1554960,164,14,14,7,7,601.2,10815.5,-63.07,35.77,4,10
4007,9,1555124,164,2,2,2,0,2417.6,3785.8,-4.91,-1.37,1,1
4008,10,1555288,164,2,2,0,2,1319.4,2102.9,0.82,1.09,0,2
4009,11,1555452,164,3,3,1,2,387.6,4797.7,-2.18,3.82,2,1
4010,12,1555616,164,1,1,0,1,1433.0,1433.0,-1.91,-1.91,1,0
4011,13,1555780,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4012,14,1555944,164,2,2,2,0,5055.1,5245.5,-5.73,-4.10,2,0
4013,15,1556108,164,3,3,2,1,2235.0,10174.1,-69.35,1.09,2,1
4014,16,1556272,164,2,2,1,1,1198.4,7552.7,-9.83,33.86,2,0
4015,0,1556436,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4016,1,1556600,164,1,1,0,1,472.4,472.4,11.74,11.74,1,0
4017,2,1556764,164,3,3,1,2,459.0,2465.7,3.28,11.74,3,0
4018,3,1556928,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4019,4,1557092,164,14,14,11,3,1334.5,11439.1,-2.73,39.86,4,10
4020,5,1557256,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4021,6,1557420,164,1,1,1,0,11461.5,11461.5,5.46,5.46,0,1
4022,7,1557584,164,16,16,8,8,546.9,10719.0,-52.70,120.93,4,12
4023,8,1557748,164,19,19,10,9,600.4,10819.5,-22.39,120.93,5,14
4024,9,1557912,164,1,1,1,0,5876.4,5876.4,-1.64,-1.64,1,0
4025,10,1558076,164,3,3,2,1,1320.4,5176.8,-0.82,8.46,2,1
4026,11,1558240,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4027,12,1558404,164,2,2,1,1,1267.6,3088.8,-3.82,-1.09,1,1
4028,13,1558568,164,1,1,0,1,2300.0,2300.0,31.67,31.67,1,0
4029,14,1558732,164,3,3,3,0,1745.3,5253.7,-9.83,0.82,2,1
4030,15,1558896,164,2,2,1,1,1440.7,10365.2,-4.10,68.53,2,0
4031,16,1559060,164,3,3,2,1,1226.0,8539.0,-26.48,0.82,2,1
4032,0,1559224,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4033,1,1559388,164,2,2,0,2,431.5,432.0,11.09,11.74,2,0
4034,2,1559552,164,2,2,0,2,430.6,430.7,11.09,11.74,2,0
4035,3,1559716,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4036,4,1559880,164,16,16,14,2,1318.1,11439.1,-58.16,46.96,6,10
4037,5,1560044,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4038,6,1560208,164,2,2,2,0,6237.7,11445.6,-1.37,6.01,2,0
4039,7,1560372,164,11,11,7,4,956.2,10719.3,-3.28,117.64,3,8
4040,8,1560536,164,17,17,6,11,603.0,10820.3,-25.67,115.17,5,12
4041,9,1560700,164,2,2,1,1,2106.3,5897.6,-6.28,-3.00,2,0
4042,10,1560864,164,1,1,0,1,1319.0,1319.0,-1.09,-1.09,0,1
4043,11,1561028,164,2,2,0,2,1083.0,1850.3,1.09,1.09,0,2
4044,12,1561192,164,2,2,1,1,1264.3,2344.8,-11.74,1.09,1,1
4045,13,1561356,164,3,3,2,1,1343.2,6256.1,-55.97,45.05,2,1
4046,14,1561520,164,2,2,2,0,3379.2,5299.7,-55.97,-15.29,2,0
4047,15,1561684,164,1,1,0,1,1250.1,1250.1,-14.74,-14.74,1,0
4048,16,1561848,164,3,3,2,1,1265.4,2755.2,-15.29,1.37,1,2
4049,0,1562012,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4050,1,1562176,164,3,3,0,3,404.6,693.9,-0.82,11.74,2,1
4051,2,1562340,164,3,3,1,2,401.9,2730.4,3.55,11.74,3,0
4052,3,1562504,164,1,1,0,1,1608.4,1608.4,-0.82,-0.82,0,1
4053,4,1562668,164,17,17,14,3,1290.6,11439.3,-37.13,62.53,5,12
4054,5,1562832,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4055,6,1562996,164,5,5,5,0,3366.3,11464.8,-3.55,115.17,2,3
4056,7,1563160,164,11,11,8,3,643.3,10718.7,-1.91,115.17,3,8
4057,8,1563324,164,17,17,8,9,617.5,10819.2,-59.25,28.94,1,16
4058,9,1563488,164,3,3,2,1,1365.5,4550.8,-0.82,10.10,2,1
4059,10,1563652,164,2,2,1,1,1316.5,3376.7,0.82,3.55,1,1
4060,11,1563816,164,1,1,0,1,2110.8,2110.8,1.64,1.64,1,0
4061,12,1563980,164,1,1,1,0,3090.4,3090.4,-3.28,-3.28,1,0
4062,13,1564144,164,2,2,1,1,1031.8,3906.2,-55.97,1.09,1,1
4063,14,1564308,164,2,2,2,0,5249.2,5344.5,-14.74,-10.38,2,0
4064,15,1564472,164,4,4,1,3,1295.5,5345.6,-10.92,1.09,3,1
4065,16,1564636,164,1,1,0,1,1296.8,1296.8,-10.65,-10.65,1,0
4066,0,1564800,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4067,1,1564964,164,3,3,0,3,361.7,1894.3,-0.82,11.74,2,1
4068,2,1565128,164,3,3,0,3,362.1,745.9,-3.55,11.74,2,1
4069,3,1565292,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4070,4,1565456,164,16,16,12,4,1290.4,11439.3,-24.30,41.77,5,11
4071,5,1565620,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4072,6,1565784,164,6,6,4,2,1244.2,11447.6,-58.70,113.11,5,1
4073,7,1565948,164,9,9,8,1,846.0,10718.5,-0.82,109.41,3,6
4074,8,1566112,164,18,18,6,12,523.8,10869.3,-68.53,60.61,4,14
4075,9,1566276,164,3,3,3,0,4528.4,4625.7,3.28,9.56,3,0
4076,10,1566440,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4077,11,1566604,164,2,2,1,1,571.9,4889.7,2.46,33.58,2,0
4078,12,1566768,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4079,13,1566932,164,1,1,1,0,4458.4,4458.4,-55.97,-55.97,1,0
4080,14,1567096,164,4,4,2,2,1262.5,5296.5,-19.39,-4.10,4,0
4081,15,1567260,164,1,1,0,1,1342.4,1342.4,-21.02,-21.02,1,0
4082,16,1567424,164,1,1,1,0,2777.7,2777.7,0.82,0.82,0,1
4083,0,1567588,164,1,1,1,0,9978.6,9978.6,-19.66,-19.66,1,0
4084,1,1567752,164,2,2,1,1,335.9,9978.2,-19.66,11.09,2,0
4085,2,1567916,164,3,3,0,3,334.3,719.9,-3.82,11.74,2,1
4086,3,1568080,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4087,4,1568244,164,18,18,15,3,1319.4,11439.1,-62.25,61.98,5,13
4088,5,1568408,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4089,6,1568572,164,4,4,4,0,2725.8,11462.7,-4.10,23.03,4,0
4090,7,1568736,164,13,13,8,5,355.1,10718.6,-18.02,53.24,3,10
4091,8,1568900,164,16,16,4,12,478.4,10815.3,-2.73,60.89,1,15
4092,9,1569064,164,8,8,6,2,1337.9,4315.5,-2.18,15.02,5,3
4093,10,1569228,164,2,2,1,1,1342.5,2610.3,-55.15,1.09,1,1
4094,11,1569392,164,1,1,1,0,4891.5,4891.5,4.37,4.37,1,0
4095,12,1569556,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4096,13,1569720,164,2,2,1,1,1035.2,5011.6,-56.25,-0.82,1,1
4097,14,1569884,164,8,8,5,3,1389.5,5326.8,-56.25,10.10,7,1
4098,15,1570048,164,3,3,1,2,1389.1,1769.7,-15.02,0.82,2,1
4099,16,1570212,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4100,0,1570376,164,1,1,1,0,10027.8,10027.8,-20.48,-20.48,1,0
4101,1,1570540,164,3,3,1,2,307.9,10031.8,-20.48,11.09,2,1
4102,2,1570704,164,1,1,0,1,305.8,305.8,11.09,11.09,1,0
4103,3,1570868,164,0,0,0,0,0.0,0.0,0.00,0.00,0,0
4104,4,1571032,164,15,15,12,3,1328.0,11439.1,-55.70,65.53,6,9
4105,5,1571196,164,1,1,1,0,2454.9,2454.9,103.66,103.66,1,0
4106,6,1571360,164,4,4,4,0,2434.7,6303.0,-4.64,103.66,4,0
